company,source,ticker,created_datetime,sentiment_label,bert_text,lda_text
starbucks,stocktwits,SBUX,2026-01-28T14:42:52Z,Bullish,"$SBUX I slipped up MM&#39;s really nicely and got out of a year long call position set to expire within 140 days, with a small profit.. Thank God.. SBUX is doing good.. Might re-write some longer dated calls",slipped nicely out year long call position set expire within days small profit thank god doing good might write some longer dated calls
starbucks,stocktwits,SBUX,2026-01-28T14:39:01Z,,$SBUX | Starbucks missed earnings estimates in Q1 but saw traffic growth for the first time in 2 years. The stock is +4.0% this morning. 🔹 EPS: $0.56 vs. $0.59 est. 🔴 🔹 Revenue: $9.92B vs. $9.65B est. ✅ Key takeaways: 🔸 NA revenue: +3% YoY 🔸 US comp sales: +4% YoY 🔸 Global comp sales: +4% YoY 🔸 Global transactions: +3% YoY 🔸 China: selling 60% stake to Boyu Capital,missed earnings estimates saw traffic growth first time years morning eps est revenue est key takeaways revenue yoy comp sales yoy global comp sales yoy global transactions yoy china selling stake boyu capital
starbucks,stocktwits,SBUX,2026-01-28T14:38:59Z,,$SBUX Watch this 100 level - critical point,watch level critical point
starbucks,stocktwits,SBUX,2026-01-28T14:37:03Z,,$SBUX got some 98s this turd was down 15% last year and coffee and employees still a prob while nichols keeps his jet,some turd down last year coffee employees prob while nichols keeps jet
starbucks,stocktwits,SBUX,2026-01-28T14:36:31Z,,"Market Bullets: Starbucks and ASML soar on earnings, Amazon and UPS cut jobs, consumer confidence plummets $UNH $HUM $CVS $SBUX $ASML Today&#39;s addition:",bullets asml soar earnings amazon ups cut jobs consumer confidence plummets today addition
starbucks,stocktwits,SBUX,2026-01-28T14:36:27Z,Bearish,"$SBUX my thesis hasn&#39;t changed, holding my positions and shorting this pop",thesis hasn changed holding positions shorting pop
starbucks,stocktwits,SBUX,2026-01-28T14:34:29Z,,$SBUX good thing my put order didn&#39;t go through yesterday.,good put order didn through yesterday
starbucks,stocktwits,SBUX,2026-01-28T14:31:12Z,,SBUX Stock Jumps 7% Today – US Transactions Grow For The First Time In Two Years $SBUX $AVRY $ACSI $MILN,jumps today transactions grow first time years
starbucks,stocktwits,SBUX,2026-01-28T14:30:28Z,,$SBUX &quot;Trade Idea 4: Sell the January 30 Expiry 86/105 Strangle for a 1.25 credit.&#39; looks to expire. Let IV fall then can buy to close or watch,quot trade idea sell january expiry strangle credit looks expire let fall buy close watch
starbucks,stocktwits,SBUX,2026-01-28T14:29:44Z,,$SBUX &quot;Trade Idea 1: Buy the January 30 Expiry 94/91-90 1×2 Put Spread for a 5 cent credit.&quot; a bust. looks to expire,quot trade idea buy january expiry put spread cent credit quot bust looks expire
starbucks,stocktwits,SBUX,2026-01-28T14:27:16Z,,$SBUX pure crap. Unions and their dividends will Destroy them. Shorted at 105. 500 shares. Will Cover at 100. Easiest 2500,pure crap unions dividends destroy shorted cover easiest
starbucks,stocktwits,SBUX,2026-01-28T14:25:38Z,,@bullwink yet $SBUX with garbage earnings and 60 PE is up 6%. Its all manipulated that&#39;s all.,bullwink yet garbage earnings all manipulated all
starbucks,stocktwits,SBUX,2026-01-28T14:25:19Z,,"☕🔥 $SBUX finally sees traffic growth Starbucks popped ~7% after a small EPS miss ($0.56 vs $0.59), because transactions grew for the first time in 2 years. 📈 Global comps +4% 🧾 Transactions +3% (first growth in 8 quarters) 🇺🇸 U.S. comps +4%, 🇨🇳 China +7% 💰 Revenue beat: $9.92B vs $9.67B est Margins are still under pressure, but CEO Brian Niccol’s “Back to Starbucks” plan is working where it matters: customers are coming back. Market’s betting traffic &gt; margins. 👀",finally sees traffic growth popped after small eps miss because transactions grew first time years global comps transactions first growth quarters comps china revenue beat est margins under pressure ceo brian niccol back plan working matters customers coming back betting traffic margins
starbucks,stocktwits,SBUX,2026-01-28T14:18:25Z,,$SBUX great reaction in premarket trading. Coffee is back and I&#39;m hoping this resurgence will aid my coffee microcap holdings of $JVA and $FARM,great reaction premarket trading coffee back hoping resurgence aid coffee microcap holdings
starbucks,stocktwits,SBUX,2026-01-28T14:14:51Z,Bearish,$SBUX planning on shorting this in the 105-110 range,planning shorting range
starbucks,stocktwits,SBUX,2026-01-28T14:14:47Z,Bearish,$SBUX MMs will sell the hell of calls at open on this,mms sell hell calls open
starbucks,stocktwits,SBUX,2026-01-28T14:13:16Z,,"*January 28, 2026 Opening Bell Rundown* - Busy day with the rate decision at 2pm and Powell&#39;s press conference at 2:30pm. - Starbucks jumped over 7% after beating revenue estimates and posting its first traffic growth in two years. $SBUX - Amazon said it’s cutting about 16,000 corporate roles and will close its Fresh and Go chains, converting some locations into Whole Foods stores. $AMZN - Big earnings continue with Meta, Microsoft, and Tesla reporting today after the bell. $TSLA $META $MSFT Have a great day! ☺️",january opening bell rundown busy day rate decision powell press conference jumped over after beating revenue estimates posting first traffic growth years amazon said cutting about corporate roles close fresh chains converting some locations whole foods stores big earnings continue meta microsoft reporting today after bell great day
starbucks,stocktwits,SBUX,2026-01-28T14:08:13Z,,"PM mOOvers 👀 $STEL -Stellar Bancorp Q4 EPS $0.51, Inline, Sales $108.891M Beat $107.624M Estimate $EAT -Brinker International Q2 Adj. EPS $2.87 Beats $2.62 Estimate, Sales $1.452B Beat $1.411B Estimate $ASML -ASML Holding Q4 EPS $8.61 Misses $9.01 Estimate, Sales $11.403B Beat $11.110B Estimate, ASML Sees Q1 2026 Sales Of €8.2B–€8.9B With 51%–53% Gross Margin, Forecasts 2026 Revenue Of €34B–€39B $SBUX -Starbucks Q1 Adj. EPS $0.56 Misses $0.59 Estimate, Sales $9.915B Beat $9.630B Estimate, Starbucks Sees FY2026 Adj EPS $2.15-$2.40 vs $2.35 Est $GOAI -EVA Live Approved For Listing On Nasdaq; To Commence Trading On January 28 Under Its Current Ticker Symbol GOAI",moovers stellar bancorp eps inline sales beat estimate brinker international adj eps beats estimate sales beat estimate asml holding eps misses estimate sales beat estimate asml sees sales gross margin forecasts revenue adj eps misses estimate sales beat estimate sees adj eps est eva live approved listing nasdaq commence trading january under current ticker symbol goai
starbucks,stocktwits,SBUX,2026-01-28T14:07:39Z,,$RR $AI $T $SBUX $ASML PRE-MARKET MOVERS: Currently Higher After Earnings: - Seagate (STX) up 8.4% - Starbucks (SBUX) up 6.7% - Texas Instruments (TXN) up 6.6% - Brinker (EAT) up 5.5% - ASML (ASML) up 4.6% - AT&amp;T (T) up 0.3% - Progressive (PGR) up 0.3% - Stride (LRN) up 22.3% Currently Also Higher: - C3 AI (AI) up 12.2% after The Information reported the company is in talks to merge with startup Automation Anywhere Currently Lower After Earnings: - Qorvo (QRVO) down 10.8% - Amphenol (APH) down 10.6% - GE Vernova (GEV) down 1.0% - Danaher (DHR) down 2.7% - ADP (ADP) down 3.1% - General Dynamics (GD) down 0.6% Currently Also Lower: -- Richtech Robotics (RR) down 6.7% after announcing $38.7M private placement,pre movers currently higher after earnings seagate stx texas instruments txn brinker eat asml asml amp progressive pgr stride lrn currently higher after information reported talks merge startup automation anywhere currently lower after earnings qorvo qrvo down amphenol aph down vernova gev down danaher dhr down adp adp down general dynamics down currently lower richtech robotics down after announcing private placement
starbucks,stocktwits,SBUX,2026-01-28T14:03:35Z,Bullish,$SBUX PAMP IT APPP!!!! This thing will be all over the financial news media. They are on a great turnaround path,pamp appp all over financial news media great turnaround path
starbucks,stocktwits,SBUX,2026-01-28T14:02:48Z,,"$DJT $SBUX $AI $SPY $QQQ Surprisingly, Mayor Jacob Frey just stated that, “Minneapolis does not, and will not, enforce Federal Immigration Laws.” This is after having had a very good conversation with him. Could somebody in his inner sanctum please explain that this statement is a very serious violation of the Law, and that he is PLAYING WITH FIRE!",surprisingly mayor jacob frey stated minneapolis enforce federal immigration laws after having good conversation him somebody inner sanctum please explain statement serious violation law playing fire
starbucks,stocktwits,SBUX,2026-01-28T14:00:34Z,Bullish,$SBUX I smell the smoke of short sellers lmao,smell smoke short sellers lmao
starbucks,stocktwits,SBUX,2026-01-28T14:00:17Z,Bullish,$SBUX CRAMER GONE PUMP THE HELL OUT OF THIS!!! LOAD LOAD LOAD BEFORE IT HITS THE MEDIA,cramer gone pump hell out load load load before hits media
starbucks,stocktwits,SBUX,2026-01-28T13:58:16Z,,Updated gapper list for today (con&#39;t): $AZI $SBUX $ONDS $GRI .,updated gapper list today con
starbucks,stocktwits,SBUX,2026-01-28T13:57:19Z,,$SBUX haven’t seen this trend here forever.,haven seen trend here forever
starbucks,stocktwits,SBUX,2026-01-28T13:56:28Z,Bullish,"$SBUX This was a good quarter. 4% growth in company stores, 3.5% growth in licensed stores. 3.5% growth net rev. The EPS didn&#39;t do good Y/Y but did double from Q4 2025. There is momentum going. Even through the strike, and same store growth up 4%.",good quarter growth stores growth licensed stores growth net rev eps didn good double momentum going through strike same store growth
starbucks,stocktwits,SBUX,2026-01-28T13:41:56Z,,"$SBUX: Starbucks (+6.6%) missed EPS expectations by $0.03, beat revenue expectations, saw global comparable store sales increase 4%, and guided FY26 EPS in line.",missed eps expectations beat revenue expectations saw global comparable store sales increase guided eps line
starbucks,stocktwits,SBUX,2026-01-28T13:41:41Z,Bearish,"$SBUX they should rename it as “Airbucks”, because they make money only at airports",rename airbucks because make money only airports
starbucks,stocktwits,SBUX,2026-01-28T13:41:19Z,,$SBUX @matthew2000_2 How do those puts feel? Spreading all that fud before earnings. Shame on u,matthew how those puts feel spreading all fud before earnings shame
starbucks,stocktwits,SBUX,2026-01-28T13:38:09Z,,"$SBUX CFO says coffee costs and tariffs are expected to peak in Q2 of fiscal 2026, but should ease in the second half of the year.",cfo says coffee costs tariffs expected peak fiscal ease second half year
starbucks,stocktwits,SBUX,2026-01-28T13:38:05Z,,$SBUX are employees still on strike? This cold weather on the picket lines is gonna make them head inside to get a hot drink 🤣🤣,employees strike cold weather picket lines gonna make head inside hot drink
starbucks,stocktwits,SBUX,2026-01-28T13:37:00Z,,"Starbucks shares rose sharply after the company reported mixed quarterly results but delivered a key positive surprise: customer traffic grew for the first time in two years, signaling early progress in CEO Brian Niccol’s turnaround plan. While Starbucks missed fiscal first-quarter earnings expectations, revenue beat estimates and same-store sales increased for a second consecutive quarter. Global comparable sales rose 4%, driven by a 3% increase in transactions, marking the first traffic growth in two years. U.S. same-store sales climbed 4%, supported by strong demand for holiday offerings, while China posted 7% comparable sales growth. The company reinstated financial guidance, projecting fiscal 2026 adjusted EPS of $2.15–$2.40, slightly below Wall Street expectations, and at least 3% growth in global and U.S. same-store sales. Margins were pressured by turnaround-related costs, higher coffee prices, and tariffs. $SBUX",rose sharply after reported mixed quarterly results delivered key positive surprise customer traffic grew first time years signaling early progress ceo brian niccol turnaround plan while missed fiscal first quarter earnings expectations revenue beat estimates same store sales increased second consecutive quarter global comparable sales rose driven increase transactions marking first traffic growth years same store sales climbed supported strong demand holiday offerings while china posted comparable sales growth reinstated financial guidance projecting fiscal adjusted eps slightly below wall street expectations least growth global same store sales margins pressured turnaround related costs higher coffee prices tariffs
starbucks,stocktwits,SBUX,2026-01-28T13:30:40Z,Bullish,$SBUX Every new starbucks i see is drivethrew or take out only. Once they get ai robots its done for wagie,every new see drivethrew take out only once robots done wagie
starbucks,stocktwits,SBUX,2026-01-28T13:25:34Z,,"$SBUX So after more than 2 years of drops, they finally managed to so better than one of those drops. So all thensudden its a growth company again. Ya, this is gonna hold😆 🤣 😂",after than years drops finally managed better than those drops all thensudden growth again gonna hold
